time|phrase|quote|title|author|ampm|score|keep
12:00|midday|On the morning of the 17th of February, it was a little past midday when Basque, with napkin and feather-duster under his arm, busy in setting his antechamber to rights, heard a light tap at the door.|Les Misérables|Victor Hugo|explicit|5.0|
12:00|midday|After ascending and descending several steps in the corridors, which were so dark that they were lighted by lamps at midday, La Esmeralda, still surrounded by her lugubrious escort, was thrust by the police into a gloomy chamber.|Notre-Dame de Paris|Victor Hugo|explicit|5.0|
12:00|midday|At midday the Russian baggage train, the artillery, and columns of troops were defiling through the town of Enns on both sides of the bridge.|War and Peace|graf Leo Tolstoy|explicit|5.0|
12:00|midday|At midday he was admitted to the Emperor, and an hour later he rode off with Prince Dolgorúkov to the advanced post of the French army.|War and Peace|graf Leo Tolstoy|explicit|5.0|
12:00|midday|Till midday on the nineteenth, the activity - the eager talk, running to and fro, and dispatching of adjutants - was confined to the Emperor's headquarters.|War and Peace|graf Leo Tolstoy|explicit|5.0|
12:00|midday|Beyond that space there was, on the one side, a demonstration made by the Russians with Uvárov's cavalry at midday, and on the other side, beyond Utítsa, Poniatowski's collision with Túchkov; but these two were detached and feeble actions in comparison with what took place in the center of the battlefield.|War and Peace|graf Leo Tolstoy|explicit|5.0|
12:00|midday|At midday on the twenty-second of October Pierre was going uphill along the muddy, slippery road, looking at his feet and at the roughness of the way.|War and Peace|graf Leo Tolstoy|explicit|5.0|
12:00|twelve o'clock|On arriving at twelve o'clock from the station at his flat, Vronsky saw, at the outer door, a hired carriage familiar to him.|Anna Karenina|graf Leo Tolstoy|pm-cue|5.0|
12:00|twelve o'clock|She merely thought that she had to go to see Madame Berthe too that evening, and to make haste home in time for maman's tea at twelve o'clock.|Anna Karenina|graf Leo Tolstoy|pm-cue|5.0|
12:00|midday|And, behold, soon after midday there were signs of something, at first only observed in silence by those who came in and out and were evidently each afraid to communicate the thought in his mind.|The Brothers Karamazov|Fyodor Dostoyevsky|explicit|5.0|
12:00|midday|This was how the fact came to be remembered and established that "at midday, on the day before the event, Mitya had not a farthing, and that he had sold his watch to get money and had borrowed three roubles from his landlord, all in the presence of witnesses."|The Brothers Karamazov|Fyodor Dostoyevsky|explicit|5.0|
12:00|noon|Later, when sleeping and when waking, both at noon and at twilight, he would seem still to be holding a pair of white hands, and moving in the dance.|Dead Souls|Nikolai Vasilevich Gogol|explicit|5.0|
12:00|noon|Towards noon whales were raised; but so soon as the ship sailed down to them, they turned and fled with swift precipitancy; a disordered flight, as of Cleopatra's barges from Actium.|Moby Dick; Or, The Whale|Herman Melville|explicit|5.0|
12:00|noon|So we had the odd spoon, and dropped it in her apron-pocket whilst she was a-giving us our sailing orders, and Jim got it all right, along with her shingle nail, before noon.|Adventures of Huckleberry Finn|Mark Twain|explicit|5.0|
12:00|noon|Then Tom hid himself away in a shady nook to sleep till noon, and the other pirates got ready to fish and explore.|The Adventures of Tom Sawyer, Complete|Mark Twain|explicit|5.0|
12:00|noon|Tom fled home at noon. His conscience could not endure any more of Amy's grateful happiness, and his jealousy could bear no more of the other distress.|The Adventures of Tom Sawyer, Complete|Mark Twain|explicit|5.0|
12:00|noon|He ended by condemning me to die at noon on the 21st; and was so little concerned about it that he stopped to yawn before he named the date.|A Connecticut Yankee in King Arthur's Court|Mark Twain|explicit|5.0|
12:00|noon|Toward noon the guests arrived, and we assembled under a great tree and were soon as sociable as old acquaintances.|A Connecticut Yankee in King Arthur's Court|Mark Twain|explicit|5.0|
12:00|noon|The box-office will be open at noon of the 13th; ad- mission 3 cents, reserved seatsh 5; pro- ceeds to go to the hospital fund The royal pair and all the Court will be pres- ent.|A Connecticut Yankee in King Arthur's Court|Mark Twain|explicit|5.0|
12:00|noon|England will be a hornets' nest before noon to-morrow, if the Church's hand hasn't lost its cunning - and we know it hasn't.|A Connecticut Yankee in King Arthur's Court|Mark Twain|explicit|5.0|
12:00|noon|Toward noon he rose, uncovered his unconscious ward - a section at a time - and took his measure with a string.|The Prince and the Pauper|Mark Twain|explicit|5.0|
12:00|noon|About noon, after a long and weary tramp, the gang came to a halt behind a hedge on the outskirts of a considerable village.|The Prince and the Pauper|Mark Twain|explicit|5.0|
12:00|noon|At noon he was still tramping - among the rabble which followed after the royal procession, now; for he argued that this regal display would attract his little lunatic powerfully.|The Prince and the Pauper|Mark Twain|explicit|5.0|
12:00|noon|Towards noon, Hepzibah saw an elderly gentleman, large and portly, and of remarkably dignified demeanor, passing slowly along on the opposite side of the white and dusty street.|The House of the Seven Gables|Nathaniel Hawthorne|explicit|5.0|
12:00|noon|There was a great run of custom, setting steadily in, from about ten o'clock until towards noon, - relaxing, somewhat, at dinner-time, but recommencing in the afternoon, and, finally, dying away a half an hour or so before the long day's sunset.|The House of the Seven Gables|Nathaniel Hawthorne|explicit|5.0|
12:00|twelve o'clock at night|A man of sturdy understanding, like Judge Pyncheon, cares no more for twelve o'clock at night than for the corresponding hour of noon.|The House of the Seven Gables|Nathaniel Hawthorne|pm-cue|5.0|
12:00|noon|It was long past noon when he awoke. His valet had crept several times on tiptoe into the room to see if he was stirring, and had wondered what made his young master sleep so late.|The Picture of Dorian Gray|Oscar Wilde|explicit|5.0|
12:00|noon|He breakfasted in bed, and remained wallowing there with an air of quiet enjoyment till noon every day - and sometimes even to a later hour.|The Secret Agent: A Simple Tale|Joseph Conrad|explicit|5.0|
12:00|noon|What his business was he did not say; but after his engagement to Winnie he took the trouble to get up before noon, and descending the basement stairs, make himself pleasant to Winnie's mother in the breakfast-room downstairs where she had her motionless being.|The Secret Agent: A Simple Tale|Joseph Conrad|explicit|5.0|
12:00|noon|By noon she had concluded that Anne was smart and obedient, willing to work and quick to learn; her most serious shortcoming seemed to be a tendency to fall into daydreams in the middle of a task and forget all about it until such time as she was sharply recalled to earth by a reprimand or a catastrophe.|Anne of Green Gables|L. M. Montgomery|explicit|5.0|
12:00|noon|At noon they sat down by the roadside, near a little brook, and Dorothy opened her basket and got out some bread.|The Wonderful Wizard of Oz|L. Frank Baum|explicit|5.0|
12:00|noon|He was thinking if he could only get there and cross the river into Canada, he could take his time about getting to Montreal. He was relieved to learn that it would reach there by noon.|Sister Carrie: A Novel|Theodore Dreiser|explicit|5.0|
12:00|noon|On one occasion it was peculiarly cold, and finding no comfort in begging about the streets, he waited until noon before seeking this free offering to the poor.|Sister Carrie: A Novel|Theodore Dreiser|explicit|5.0|
12:00|noon|When McTeague came out of his "Parlors" at noon of the day upon which Trina had heard the news of Maria Macapa's intended marriage, he found Trina burning coffee on a shovel in the sitting-room.|McTeague: A Story of San Francisco|Frank Norris|explicit|5.0|
12:00|twelve o'clock|Marcus Schouler was in his room, the room in the flat just over McTeague's "Parlors" which he had always occupied. It was between eleven and twelve o'clock.|McTeague: A Story of San Francisco|Frank Norris|pm-cue|5.0|
12:00|noon|"Dollarn-half, dollarn-half, dollarn-half, give me two," intoned the auctioneer from the second-hand store. By noon the crowd became a jam.|McTeague: A Story of San Francisco|Frank Norris|explicit|5.0|
12:00|noon|At noon he would retire to a bit of level turf around an angle of the shore and cook his fish, eating them without salt or knife or fork.|McTeague: A Story of San Francisco|Frank Norris|explicit|5.0|
12:00|noon|It was a little past noon, and the day was fine and warm. The leaves of the huge cherry trees threw off a certain pungent aroma that entered through the open window, together with long thin shafts of golden sunlight.|McTeague: A Story of San Francisco|Frank Norris|explicit|5.0|
12:00|twelve o'clock|At twelve o'clock he came out of the mine and lunched on the contents of his dinner-pail, sitting upon the embankment of the track, eating with both hands, and looking around him with a steady ox-like gaze.|McTeague: A Story of San Francisco|Frank Norris|pm-cue|5.0|
12:00|noon|The heat grew steadily fiercer; all distant objects were visibly shimmering and palpitating under it. At noon a mirage appeared on the hills to the northwest.|McTeague: A Story of San Francisco|Frank Norris|explicit|5.0|
12:00|noon|The men were out in the fields all day, husking corn, and when they came in at noon, with long caps pulled down over their ears and their feet in red-lined overshoes, I used to think they were like Arctic explorers.|My Ántonia|Willa Cather|explicit|5.0|
12:00|noon|At noon that day the hens had not been heard from. After dinner Jake and Otto, their damp clothes now dried on them, stretched their stiff arms and plunged again into the drifts.|My Ántonia|Willa Cather|explicit|5.0|
12:00|noon|Otto Fuchs got back from Black Hawk at noon the next day. He reported that the coroner would reach the Shimerdas' sometime that afternoon, but the missionary priest was at the other end of his parish, a hundred miles away, and the trains were not running.|My Ántonia|Willa Cather|explicit|5.0|
12:00|noon|I was glad, when I came home from school at noon, to see a farm-wagon standing in the back yard, and I was always ready to run downtown to get beefsteak or baker's bread for unexpected company.|My Ántonia|Willa Cather|explicit|5.0|
12:00|noon|Cutter would come home at noon, find the mutilated journal in the paper-rack, and triumphantly fit the clipping into the space from which it had been cut.|My Ántonia|Willa Cather|explicit|5.0|
12:00|noon|Emil reached home a little past noon, and when he went into the kitchen Alexandra was already seated at the head of the long table, having dinner with her men, as she always did unless there were visitors.|O Pioneers!|Willa Cather|explicit|5.0|
12:00|noon|Daylight disbanded the phantom crew, and made it clear to her that she would hear from Selden before noon; but the day passed without his writing or coming.|The House of Mirth|Edith Wharton|explicit|5.0|
12:00|noon|James Madison Howland, born in New Hampshire, and Ole Jenson, born in Sweden, both proved that they were free American citizens by grunting, "I don't know whether I got any or not," or "Well, you can't expect me to get it delivered by noon."|Main Street|Sinclair Lewis|explicit|5.0|
12:00|noon|I went to see him on Tuesday morning before ten, no, it was couple minutes after ten, but anyway, it was long before noon - I know because I went right from the bank to the meat market to get some steak - my!|Main Street|Sinclair Lewis|explicit|5.0|
12:00|midday|At midday the sky to the south warmed to rose-colour, and marked where the bulge of the earth intervened between the meridian sun and the northern world.|White Fang|Jack London|explicit|5.0|
12:00|twelve o'clock|At twelve o'clock the southern horizon was warmed by the unseen sun; and then began the cold grey of afternoon that would merge, three hours later, into night.|White Fang|Jack London|pm-cue|5.0|
12:00|midday|Bill seemed to have forgotten his forebodings of the previous night, and even waxed facetious with the dogs when, at midday, they overturned the sled on a bad piece of trail.|White Fang|Jack London|explicit|5.0|
12:00|midday|At midday, not only did the sun warm the southern horizon, but it even thrust its upper rim, pale and golden, above the sky-line.|White Fang|Jack London|explicit|5.0|
12:00|noon|On this presumption, she stopped at noon at a neat farmhouse, to rest herself, and buy some dinner for her child and self; for, as the danger decreased with the distance, the supernatural tension of the nervous system lessened, and she found herself both weary and hungry.|Uncle Tom's Cabin|Harriet Beecher Stowe|explicit|5.0|
12:00|noon|Some of the compassionate and curious bystanders joined the party; and headed by one of the constables arm in arm with Bartleby, the silent procession filed its way through all the noise, and heat, and joy of the roaring thoroughfares at noon.|Bartleby, the Scrivener: A Story of Wall-Street|Herman Melville|explicit|5.0|
12:00|noon|As my train emerged from the tunnel into sunlight, only the hot whistles of the National Biscuit Company broke the simmering hush at noon.|The Great Gatsby|F. Scott Fitzgerald|explicit|5.0|
12:00|noon|I was sure he'd start when he saw the newspapers, just as I was sure there'd be a wire from Daisy before noon - but neither a wire nor Mr. Wolfshiem arrived; no one arrived except more police and photographers and newspaper men.|The Great Gatsby|F. Scott Fitzgerald|explicit|5.0|
12:00|noon|By noon the bright-costumed alumni crowded the streets with their bands and choruses, and in the tents there was great reunion under the orange-and-black banners that curled and strained in the wind.|This Side of Paradise|F. Scott Fitzgerald|explicit|5.0|
12:00|noon|He had risen at noon, lunched with Mrs. Lawrence, and then ridden abstractedly homeward atop one of his beloved buses.|This Side of Paradise|F. Scott Fitzgerald|explicit|5.0|
12:00|noon|The drill continued until noon. It consisted of stressing a succession of infinitely remote details, and though Anthony perceived that this was consistent with the logic of war, it none the less irritated him.|The Beautiful and Damned|F. Scott Fitzgerald|explicit|5.0|
12:00|noon|At drill-call he awoke with a high fever and fainted when he tried to leave his tent - at noon he was sent to the base hospital with influenza.|The Beautiful and Damned|F. Scott Fitzgerald|explicit|5.0|
12:00|noon|Nevertheless, at noon when she had called up several of her acquaintances, including the martial Muriel, and found each one engaged for lunch, she gave way to a quiet pity for herself and her loneliness.|The Beautiful and Damned|F. Scott Fitzgerald|explicit|5.0|
12:00|midday|Jacob sang, lying on his back, looking up into the sky at midday, from which every shred of cloud had been withdrawn, so that it was like something permanently displayed with the cover off.|Jacob's Room|Virginia Woolf|explicit|5.0|
12:00|midday|Quiet at midday, except when the hunt scatters across it; quiet in the afternoon, save for the drifting sheep; at night the moor is perfectly quiet.|Jacob's Room|Virginia Woolf|explicit|5.0|
12:00|midday|Jacob sat himself down in the quarry where the Greeks had cut marble for the theatre. It is hot work walking up Greek hills at midday.|Jacob's Room|Virginia Woolf|explicit|5.0|
12:00|midday|The other four got to their feet grumbling more or less, and betook themselves elsewhere to find lunch, for it was already well past midday.|The Man Who Was Thursday: A Nightmare|G. K. Chesterton|explicit|5.0|
12:00|noon|Gentlemen, upon your honour, you will none of you leave the house till tomorrow at noon; there are bedrooms for all.|The innocence of Father Brown|G. K. Chesterton|explicit|5.0|
12:00|noon|Father Brown could not look at anything without blinking; but the priest of Apollo could look on the blaze at noon without a quiver of the eyelid.|The innocence of Father Brown|G. K. Chesterton|explicit|5.0|
12:00|mid-day|He went up to London towards mid-day and ate a slice of turkey and some Christmas pudding by himself at Gatti's, and since he had nothing to do afterwards went to Westminster Abbey for the afternoon service.|Of Human Bondage|W. Somerset Maugham|explicit|5.0|
12:00|mid-day|The autumn air, blithe and vivacious, elated Philip; and when towards mid-day they stood in the great court-yard of the Louvre, he felt inclined to cry like Flanagan: To hell with art.|Of Human Bondage|W. Somerset Maugham|explicit|5.0|
12:00|mid-day|A bottle of milk was left for her every day and she brought in her own loaf of bread; she ate half the loaf and drank half the milk at mid-day when she came back from the school, and consumed the rest in the evening.|Of Human Bondage|W. Somerset Maugham|explicit|5.0|
12:00|mid-day|He took another whiskey and soda to steady himself, and going to bed sank into a dreamless sleep till mid-day.|Of Human Bondage|W. Somerset Maugham|explicit|5.0|
12:00|mid-day|Here the patients waited after having been given their 'letters' at mid-day; and the long rows of them, bottles and gallipots in hand, some tattered and dirty, others decent enough, sitting in the dimness, men and women of all ages, children, gave one an impression which was weird and horrible.|Of Human Bondage|W. Somerset Maugham|explicit|5.0|
12:00|mid-day|When he awoke it was nearly mid-day, and he thought that soon he must be setting out for London so as to be there in the early morning and answer any advertisements which seemed to promise.|Of Human Bondage|W. Somerset Maugham|explicit|5.0|
12:00|noon|"To - - "Your presence is requested at the funeral of Miss Ann Forsyte, in Highgate Cemetery, at noon of Oct. 1st.|The Forsyte saga, Volume 1|John Galsworthy|explicit|5.0|
12:00|noon|The maid Bilson was in the hall, and in answer to his question: "Where is your mistress?" told him that Mrs. Forsyte had left the house about noon, taking with her a trunk and bag.|The Forsyte saga, Volume 1|John Galsworthy|explicit|5.0|
12:00|midday|He came back at midday with the Scotsman. There was nothing in it, except some further evidence of Paddock and the milkman, and a repetition of yesterday's statement that the murderer had gone North.|The Thirty-Nine Steps|John Buchan|explicit|5.0|
12:00|striking twelve|I remember, however, that we were on a dark footpath between woods and fields when the clocks began striking twelve.|The Amateur Cracksman|E. W. Hornung|pm-cue|5.0|
12:00|midday|At midday he went to Dan Burke's and took his lunch - a bottle of lager beer and a small trayful of arrowroot biscuits.|Dubliners|James Joyce|explicit|5.0|
12:00|noon|Mr Harford sometimes formed one of a little detachment which left the city shortly after noon on Sunday with the purpose of arriving as soon as possible at some public-house on the outskirts of the city where its members duly qualified themselves as bona fide travellers.|Dubliners|James Joyce|explicit|5.0|
12:00|midday|The table was already laid for a large number of people, as on Sundays almost all the tenants ate their dinner here at midday.|The Trial|Franz Kafka|explicit|5.0|
12:00|noon|The idea pleased him mightily, and he worked very hard and got all the letters finished by noon, at which hour it was reported to him that there was a small and rather bedraggled weasel at the door, inquiring timidly whether he could be of any service to the gentlemen.|The Wind in the Willows|Kenneth Grahame|explicit|5.0|
12:00|midday|Then there lifted up a huge gray head that Mowgli knew well, and the hot air was filled with the most desolate cry of all the jungle - the hunting howl of a wolf at midday.|The Jungle Book|Rudyard Kipling|explicit|5.0|
12:00|noon|At noon they turned aside to eat, and the meal was good, plentiful, and well-served on plates of clean leaves, in decency, out of drift of the dust.|Kim|Rudyard Kipling|explicit|5.0|
12:00|mid-day|At mid-day, after talk and a little wayfaring, they slept; meeting the world refreshed when the air was cooler.|Kim|Rudyard Kipling|explicit|5.0|
12:00|noon|Watch him, all Babudom laid aside, smoking at noon on a cot, while a woman with turquoise-studded headgear points south-easterly across the bare grass.|Kim|Rudyard Kipling|explicit|5.0|
12:00|noon|In the morning grave, dignified and sweet, at noon laughing, capricious, at evening whatever one least expected.|The King in Yellow|Robert W. Chambers|explicit|5.0|
12:00|noon|At noon the crowd was increased ten-fold, filling the squares about the gates, and swarming over the inner fortifications.|The King in Yellow|Robert W. Chambers|explicit|5.0|
12:00|twelve o'clock|The very night of his arrival he became very much the worse for drink, and, indeed, after twelve o'clock in the day he could hardly ever be said to be sober.|A Study in Scarlet|Arthur Conan Doyle|guess|4.5|
12:00|twelve o'clock|To get him off her hands she suggested at once that he should walk with her to Samsonov's, where she said she absolutely must go "to settle his accounts," and when Mitya accompanied her at once, she said good-by to him at the gate, making him promise to come at twelve o'clock to take her home again.|The Brothers Karamazov|Fyodor Dostoyevsky|guess|4.5|
12:00|twelve o'clock|"Landlord!" said I, "what sort of a chap is he - does he always keep such late hours?" It was now hard upon twelve o'clock.|Moby Dick; Or, The Whale|Herman Melville|guess|4.5|
12:00|Twelve o'clock|"Twelve o'clock; well now we'll see," said she, turning, and opening the door into the passage-way, and standing as if listening.|Uncle Tom's Cabin|Harriet Beecher Stowe|guess|4.5|
12:00|struck twelve|Mr. Huttle had previously said: "The glorious 'Fourth' is a lucky day for America, and, as it has not yet struck twelve, we will celebrate it with a glass of the best wine to be had in the place, and drink good luck to our bit of business."|The Diary of a Nobody|George Grossmith|guess|4.5|
12:00|struck twelve|Catherine went every five minutes to the clock, threatening on each return that, if it still kept on raining another five minutes, she would give up the matter as hopeless. The clock struck twelve, and it still rained.|Northanger Abbey|Jane Austen|guess|4.0|
12:00|struck twelve|Till midnight, she supposed it would be in vain to watch; but then, when the clock had struck twelve, and all was quiet, she would, if not quite appalled by darkness, steal out and look once more.|Northanger Abbey|Jane Austen|guess|4.0|
12:00|twelve o'clock|We made a pause at the toy shop in Fleet Street, to see the giants of Saint Dunstan's strike upon the bells - we had timed our going, so as to catch them at it, at twelve o'clock - and then went on towards Ludgate Hill, and St. Paul's Churchyard.|David Copperfield|Charles Dickens|guess|4.0|
12:00|twelve o'clock|We will therefore return to Mr. Tupman; merely adding that within some few minutes before twelve o'clock that night, the convocation of worthies of Dingley Dell and Muggleton were heard to sing, with great feeling and emphasis, the beautiful and pathetic national air of|The Pickwick Papers|Charles Dickens|pm-cue|4.0|
12:00|striking twelve|The hour and the place were both favourable to contemplation; Mr. Pickwick was roused by the church clock striking twelve.|The Pickwick Papers|Charles Dickens|guess|4.0|
12:00|striking twelve|As the sound of Carker's fastening the door resounded through the intermediate rooms, and seemed to come hushed and stilled into that last distant one, the sound of the Cathedral clock striking twelve mingled with it, in Edith's ears.|Dombey and Son|Charles Dickens|guess|4.0|
12:00|Twelve o'clock|Twelve o'clock having just struck, and the carriage being reported ready in the outer court-yard, the brothers proceeded down-stairs arm-in-arm.|Little Dorrit|Charles Dickens|guess|4.0|
12:00|twelve o'clock|Just before twelve o'clock I just took a look round afore turnin' in, an', bust me, but when I kem opposite to old Bersicker's cage I see the rails broken and twisted about and the cage empty.|Dracula|Bram Stoker|guess|4.0|
12:00|twelve o'clock|29 September, night. - A little before twelve o'clock we three - Arthur, Quincey Morris, and myself - called for the Professor.|Dracula|Bram Stoker|pm-cue|4.0|
12:00|twelve o'clock|It was twelve o'clock before I got any satisfactory hint of such a building, and this I got at a coffee-shop, where some workmen were having their dinner.|Dracula|Bram Stoker|guess|4.0|
12:00|noon|31 October. - Arrived at Veresti at noon. The Professor tells me that this morning at dawn he could hardly hypnotise me at all, and that all I could say was: "dark and quiet."|Dracula|Bram Stoker|explicit|4.0|
12:00|chimed twelve|At any rate, whatever were my wanderings, the clock chimed twelve as I entered the house; and that gave exactly an hour for every mile of the usual way from Wuthering Heights.|Wuthering Heights|Emily Brontë|guess|4.0|
12:00|struck twelve|It struck twelve - I waited till the time-piece had concluded its silver chime, and the clock its hoarse, vibrating stroke, and then I proceeded.|Jane Eyre: An Autobiography|Charlotte Brontë|guess|4.0|
12:00|noon|About noon, I was summoned to dress Madame. (It appeared my place was to be a hybrid between gouvernante and lady's-maid.)|Villette|Charlotte Brontë|explicit|4.0|
12:00|twelve o'clock|Mr. Bulstrode was a member of the Board, and just before twelve o'clock he started from the Bank with the intention of urging the plan of private subscription.|Middlemarch|George Eliot|guess|4.0|
12:00|twelve o'clock|When she had paid the fare for the last coach, she had only a shilling; and as she got down at the sign of the Green Man in Windsor at twelve o'clock in the middle of the seventh day, hungry and faint, the coachman came up, and begged her to "remember him."|Adam Bede|George Eliot|guess|4.0|
12:00|twelve o'clock|At twelve o'clock the rain began to fall, small and steady, commencing and increasing so insensibly that it was difficult to state exactly when dry weather ended or wet established itself.|The Mayor of Casterbridge|Thomas Hardy|guess|4.0|
12:00|twelve o'clock|A few minutes more, and we should have gone to make the little alterations in dress usual before calling-time (twelve o'clock) in Cranford.|Cranford|Elizabeth Cleghorn Gaskell|guess|4.0|
12:00|twelve o'clock|Somehow, after twelve o'clock, we both acknowledged to a sated curiosity about the fashions, and to a certain fatigue of body (which was, in fact, depression of mind) that indisposed us to go out again.|Cranford|Elizabeth Cleghorn Gaskell|guess|4.0|
12:00|twelve o'clock|At twelve o'clock on the day following that on which Bertie went, Mrs. Bold, true also to her word, knocked at Dr. Stanhope's door with a timid hand and palpitating heart.|Barchester Towers|Anthony Trollope|guess|4.0|
12:00|twelve o'clock|At twelve o'clock Mr. Higgs (of the firm of Higgs & Blatherwick, solicitors, Bedford Row) called by appointment, and was ushered into the governor's private room, and closeted there for more than an hour.|Vanity Fair|William Makepeace Thackeray|guess|4.0|
12:00|Twelve o'clock|Twelve o'clock has struck, and I have just come back to close these pages, after looking out at my open window.|The Woman in White|Wilkie Collins|guess|4.0|
12:00|twelve o'clock|If the disappearance of the half-disc of the sun coincided with twelve o'clock on the chronometer, we were at the pole itself.|Twenty Thousand Leagues under the Sea|Jules Verne|guess|4.0|
12:00|struck twelve|Shortly after we entered a place of communal jurisdiction called Ejulberg, and the clock of which would then have struck twelve, if any Icelandic church had been rich enough to possess so valuable and useful an article.|A Journey to the Centre of the Earth|Jules Verne|guess|4.0|
12:00|twelve o'clock|At twelve o'clock exactly, when the sun had attained its highest altitude for the day, the shadow fell upon the edge of the central pit!|A Journey to the Centre of the Earth|Jules Verne|guess|4.0|
12:00|twelve o'clock|On the eighth, however, at twelve o'clock in the day, the fissure suddenly assumed a much more gentle slope still trending in a southeast direction.|A Journey to the Centre of the Earth|Jules Verne|guess|4.0|
12:00|twelve o'clock|When D'Artagnan arrived in sight of the bare spot of ground which extended along the foot of the monastery, Athos had been waiting about five minutes, and twelve o'clock was striking.|The three musketeers|Alexandre Dumas|guess|4.0|
12:00|twelve o'clock|It is twelve o'clock, Maximilian; thank heaven that you came at noon rather than in the evening, or tomorrow morning.|The Count of Monte Cristo|Alexandre Dumas|guess|4.0|
12:00|twelve o'clock|Women of a certain grade are like prosperous grisettes in one respect, they seldom return home after twelve o'clock.|The Count of Monte Cristo|Alexandre Dumas|guess|4.0|
12:00|twelve o'clock|Then enclosing Monte Cristo's receipt in a little pocket-book, he added: - "Yes, come at twelve o'clock; I shall then be far away."|The Count of Monte Cristo|Alexandre Dumas|guess|4.0|
12:00|twelve o'clock|The younger Emperor could not restrain his wish to be present at the battle and, in spite of the remonstrances of his courtiers, at twelve o'clock left the third column with which he had been and galloped toward the vanguard.|War and Peace|graf Leo Tolstoy|guess|4.0|
12:00|twelve o'clock|Precisely at twelve o'clock, when Anna was still sitting at her writing-table, finishing a letter to Dolly, she heard the sound of measured steps in slippers, and Alexey Alexandrovitch, freshly washed and combed, with a book under his arm, came in to her.|Anna Karenina|graf Leo Tolstoy|guess|4.0|
12:00|twelve o'clock|Everything went rapidly in her hands, and before it was twelve o'clock all their things were arranged cleanly and tidily in her rooms, in such a way that the hotel rooms seemed like home: the beds were made, brushes, combs, looking-glasses were put out, table napkins were spread.|Anna Karenina|graf Leo Tolstoy|guess|4.0|
12:00|twelve o'clock|The time appointed was twelve o'clock, and the prince, returning home unexpectedly late, found the general waiting for him.|The Idiot|Fyodor Dostoyevsky|guess|4.0|
12:00|twelve o'clock|Then they met every day at twelve o'clock on the sea-front, lunched and dined together, went for walks, admired the sea.|The Lady with the Dog and Other Stories|Anton Pavlovich Chekhov|guess|4.0|
12:00|noon|- "and waxed past noon and drew toward evensong. Sir Gawaine's strength feebled and waxed passing faint, that unnethes he might dure any longer, and Sir Marhaus was then bigger and bigger - "|A Connecticut Yankee in King Arthur's Court|Mark Twain|explicit|4.0|
12:00|struck twelve|Here the clock struck twelve, and both forgot themselves in watching Beth, for they fancied a change passed over her wan face.|Little Women|Louisa May Alcott|guess|4.0|
12:00|twelve o'clock|She did not mention this meeting at home (though she discovered that, thanks to the upset, her new dress was much damaged by the rivulets of dressing that meandered down the skirt), but went through with the preparations which now seemed more irksome than before, and at twelve o'clock all was ready again.|Little Women|Louisa May Alcott|guess|4.0|
12:00|twelve o'clock|Some of the other players quit, but observant loungers took their places. Time passed, and it came to twelve o'clock.|Sister Carrie: A Novel|Theodore Dreiser|guess|4.0|
12:00|twelve o'clock|The motormen and conductors and other employees of this company having abruptly left its service, an opportunity is now given to all loyal men who have struck against their will to be reinstated, providing they will make their applications by twelve o'clock noon on Wednesday, January 16th.|Sister Carrie: A Novel|Theodore Dreiser|guess|4.0|
12:00|twelve o'clock|By twelve o'clock, with the sun pouring into the room, the heat became quite oppressive, and we wondered when those heavy showers and occasional thunderstorms were going to begin.|Three men in a boat (to say nothing of the dog)|Jerome K. Jerome|guess|4.0|
12:00|noon|How this performance could affect the decision of grave burgesses at the polls was not apparent; but the Anti-Federationists feared that it might, and before noon was come they had engaged two bands and had composed in committee, the following lyric in reply to the first one:|The Old Wives' Tale|Arnold Bennett|explicit|4.0|
12:00|twelve o'clock|At twelve o'clock precisely, we crept cautiously into the coal-lift and lowered ourselves to the second floor.|Poirot Investigates|Agatha Christie|guess|4.0|
12:00|Twelve o'clock|Twelve o'clock sounded from the new spire of St. Francis Xavier, and at the last stroke of the sad-toned bell a figure passed through the wicket beside the portcullis, returned the salute of the sentry, and crossing the street entered the square and advanced toward the Benedick apartment house.|The King in Yellow|Robert W. Chambers|guess|4.0|
12:00|midday|"Please be at the Black Swan Hotel at Winchester at midday to-morrow," it said.|The Adventures of Sherlock Holmes|Arthur Conan Doyle|explicit|3.5|
12:00|midday|"From Portsmouth at midday," said the secretary, examining the superscription.|His last bow|Arthur Conan Doyle|explicit|3.5|
12:00|twelve o'clock at night|To my bedside she came at twelve o'clock at night, and told me she had no present for me: "I must make fidelity advantageous to the St. Pierre," said she; "if I attempt to make it advantageous to you, there will arise misunderstanding between us - perhaps separation.|Villette|Charlotte Brontë|pm-cue|3.5|
12:00|mid-day|Little comforted by this, she clasped her hands upon her knee, and glancing upward, seemed, in silent anguish, to implore divine assistance; then, turning to me, she calmly said, - "To-morrow, if you meet me on the moor about mid-day, I will tell you all you seek to know; and perhaps you will then see the necessity of discontinuing our intimacy - if, indeed, you do not willingly resign me as one no longer worthy of regard."|The Tenant of Wildfell Hall|Anne Brontë|explicit|3.5|
12:00|noon|"I, on behalf of my client," said Mr. Bideawhile, "will consent to wait till Friday at noon."|The Way We Live Now|Anthony Trollope|explicit|3.5|
12:00|noon|"Stop," said Fogg. "I am only due at Allahabad tomorrow before noon."|Around the World in Eighty Days|Jules Verne|explicit|3.5|
